Receiver ID,Block Date,Block Heights not present in Index Files,Block Heights not present in Databricks
gubernatorialoperative6696163724.u.arkana.near,2024-03-25,115445289,115445289
homogeneouscorral7300167682.u.arkana.near,2024-03-25,115457009,115457009
idyllicpurveyance8455278939.u.arkana.near,2024-03-25,115451759,115451759
inclinedmultimillionaire5663262490.u.arkana.near,2024-03-25,115431748,115431748
impoverishedgeneticist1094321946.u.arkana.near,2024-03-25,115465021,115465021
injuredprisoner-of-war4576322360.u.arkana.near,2024-03-25,115461811,115461811
indigenousorgasm5030248466.u.arkana.near,2024-03-25,115466070,115466070
jointduffel24364842.u.arkana.near,2024-03-25,115431577,115431577
jubilantschemer7118316598.u.arkana.near,2024-03-25,115465588,115465588
land-basedaxle7547354327.u.arkana.near,2024-03-25,115427973,115427973
indoorrestaurateur79094859.u.arkana.near,2024-03-25,115449086,115449086
invisibleauger657369296.u.arkana.near,2024-03-25,115418780,115418780
leadencalf374554541.u.arkana.near,2024-03-25,115441689,115441689
limplynching3061335680.u.arkana.near,2024-03-25,115453998,115453998
intermediatewrong1801260820.u.arkana.near,2024-03-25,115459183,115459183
listedundercarriage4108117881.u.arkana.near,2024-03-25,115427745,115427745
loathsomeparlour202395207.u.arkana.near,2024-03-25,115447893,115447893
masscircumference7962327763.u.arkana.near,2024-03-25,115445317,115445317
lucidoverstatement6136351379.u.arkana.near,2024-03-25,115462257,115462257
minimalimbecility8276148590.u.arkana.near,2024-03-25,115441988,115441988
metaphoricfancy5715374251.u.arkana.near,2024-03-25,115453882,115453882
nauseousranger8125310229.u.arkana.near,2024-03-25,115424738,115424738
ongoingcellmate6844333215.u.arkana.near,2024-03-25,115451324,115451324
open-endedexhaust3332112525.u.arkana.near,2024-03-25,115454657,115454657
one-timegoodbye803622634.u.arkana.near,2024-03-25,115441572,115441572
noteworthyunderclass100534088.u.arkana.near,2024-03-25,115422539,115422539
overheadlatitude7629105303.u.arkana.near,2024-03-25,115465274,115465274
oversizedmaverick4246306328.u.arkana.near,2024-03-25,115426647,115426647
perplexingbaker7537340025.u.arkana.near,2024-03-25,115433251,115433251
populousstarling4779352994.u.arkana.near,2024-03-25,115446227,115446227
pornographictoothbrush5919167774.u.arkana.near,2024-03-25,115465659,115465659
over-the-countervelour1148345467.u.arkana.near,2024-03-25,115448091,115448091
potentialgrader297151299.u.arkana.near,2024-03-25,115431635,115431635
pretrialgasket4953286421.u.arkana.near,2024-03-25,115469261,115469261
producingworkshop8571238048.u.arkana.near,2024-03-25,115463874,115463874
preoccupiedrover3830374226.u.arkana.near,2024-03-25,115453513,115453513
precipitousconvert3600273987.u.arkana.near,2024-03-25,115422880,115422880
preposterousreferee722224533.u.arkana.near,2024-03-25,115463668,115463668
progressivelunatic8623112606.u.arkana.near,2024-03-25,115466550,115466550
protrudingimmediacy135517691.u.arkana.near,2024-03-25,115458746,115458746
recalcitranttyrant1018325188.u.arkana.near,2024-03-25,115472970,115472970
relevantcameraman1284173647.u.arkana.near,2024-03-25,"115460526,115460631","115460526,115460631"
real-lifeopacity7096302314.u.arkana.near,2024-03-25,115444605,115444605
reservebrim837918634.u.arkana.near,2024-03-25,115457146,115457146
retaliatorybean210651583.u.arkana.near,2024-03-25,115437466,115437466
renownedclover241255825.u.arkana.near,2024-03-25,115472941,115472941
retroactivebaboon1052301250.u.arkana.near,2024-03-25,115461766,115461766
reveredbirder3640285544.u.arkana.near,2024-03-25,115468069,115468069
sealedtenet3302346297.u.arkana.near,2024-03-25,115416662,115416662
rhythmicmahogany445012602.u.arkana.near,2024-03-25,115456529,115456529
rewardingsnowball2606348466.u.arkana.near,2024-03-25,115454194,115454194
ruraloutlook6000288930.u.arkana.near,2024-03-25,115465914,115465914
righteouschanting4821315321.u.arkana.near,2024-03-25,115427728,115427728
shavenmesa568226531.u.arkana.near,2024-03-25,115441646,115441646
seriousmoth2700315313.u.arkana.near,2024-03-25,115425230,115425230
second-ratelawman466140248.u.arkana.near,2024-03-25,115450729,115450729
self-imposeddisposal2550329028.u.arkana.near,2024-03-25,115451200,115451200
signedappraisal477891741.u.arkana.near,2024-03-25,115461621,115461621
silver-hairedreception220855853.u.arkana.near,2024-03-25,115422639,115422639
sinfulrefinery2042353861.u.arkana.near,2024-03-25,115467939,115467939
spottedtechnician1760354242.u.arkana.near,2024-03-25,115441565,115441565
solublethe860161411.u.arkana.near,2024-03-25,115437501,115437501
soddenencampment8684374747.u.arkana.near,2024-03-25,115462594,115462594
stampedcreche4510327388.u.arkana.near,2024-03-25,115425144,115425144
stationarytaxation308842557.u.arkana.near,2024-03-25,115425713,115425713
strategicvane4850350494.u.arkana.near,2024-03-25,115473159,115473159
steamingglassware8065140718.u.arkana.near,2024-03-25,115464686,115464686
stockyidealism398858963.u.arkana.near,2024-03-25,115458568,115458568
straightforwarddemolition6718375030.u.arkana.near,2024-03-25,115467798,115467798
sublimethug1855218720.u.arkana.near,2024-03-25,115467042,115467042
substantivesituation2457277749.u.arkana.near,2024-03-25,115465079,115465079
swayingorthodontist8689257929.u.arkana.near,2024-03-25,115420562,115420562
swellingtitle7127301478.u.arkana.near,2024-03-25,115450827,115450827
suffocatingvial3981292557.u.arkana.near,2024-03-25,115465920,115465920
teenageflick14171110.u.arkana.near,2024-03-25,115462461,115462461
terrifyingtickle8182269640.u.arkana.near,2024-03-25,115457565,115457565
terseblackbird3212301840.u.arkana.near,2024-03-25,115462358,115462358
thinsurcharge740273930.u.arkana.near,2024-03-25,115459673,115459673
thoughtfulcabby2589261674.u.arkana.near,2024-03-25,115466769,115466769
trustworthyexpropriation4842304981.u.arkana.near,2024-03-25,115455176,115455176
timidtortilla3615266350.u.arkana.near,2024-03-25,115418074,115418074
trackingmeristem1085113469.u.arkana.near,2024-03-25,115418573,115418573
thyroidescapist6609259111.u.arkana.near,2024-03-25,115407851,115407851
tropicalmerry-go-round1505354743.u.arkana.near,2024-03-25,115426334,115426334
unbearablevanity6515357064.u.arkana.near,2024-03-25,115425481,115425481
unbelievablelumberyard796966099.u.arkana.near,2024-03-25,115427766,115427766
uncleanplay7019196086.u.arkana.near,2024-03-25,115456012,115456012
unconventionalflight2359281003.u.arkana.near,2024-03-25,115461547,115461547
unfetteredtonic56387997.u.arkana.near,2024-03-25,115430218,115430218
unduefoyer2211373078.u.arkana.near,2024-03-25,115427052,115427052
uninterestinggrin1397309132.u.arkana.near,2024-03-25,115421186,115421186
weakenedtravail613230023.u.arkana.near,2024-03-25,115432802,115432802
venerablespraying596622063.u.arkana.near,2024-03-25,115425186,115425186
uptownbungalow1590372107.u.arkana.near,2024-03-25,115465129,115465129
uprootedpathologist7914176499.u.arkana.near,2024-03-25,115465486,115465486
venerableridicule4204297902.u.arkana.near,2024-03-25,115423667,115423667
wishfulself-sacrifice2279265935.u.arkana.near,2024-03-25,115470806,115470806
whimsicalscimitar7048295399.u.arkana.near,2024-03-25,115471100,115471100
across-the-boardflirt3191258263.u.arkana.near,2024-03-26,115529486,115529486
aggravatedthunderstorm5387309077.u.arkana.near,2024-03-26,115495261,115495261
alarmedchieftain2771295921.u.arkana.near,2024-03-26,115494712,115494712
agedabdication4188159768.u.arkana.near,2024-03-26,115508592,115508592
x.paras.near,2024-03-25,"115412921,115413094,115413215,115413429,115413469,115452041,115469226,115469383,115470417","115412921,115413094,115413215,115413429,115413469,115452041,115469226,115469383,115470417"
academicboor5965376868.u.arkana.near,2024-03-26,115523435,115523435
account_creator.near,2024-03-26,"115527951,115534153","115527951,115534153"
addictivecanton6859307460.u.arkana.near,2024-03-26,115537213,115537213
aromaticattribution8492237717.u.arkana.near,2024-03-26,115519255,115519255
askewgarnet3852289836.u.arkana.near,2024-03-26,115503261,115503261
archtoboggan5723111241.u.arkana.near,2024-03-26,115517406,115517406
astoundingmoon7927358251.u.arkana.near,2024-03-26,115522559,115522559
assistantupswing1064377335.u.arkana.near,2024-03-26,115536576,115536576
astutedeath546332205.u.arkana.near,2024-03-26,115491447,115491447
athleticrun-up581853746.u.arkana.near,2024-03-26,115524889,115524889
atmosphericdispensation3288261153.u.arkana.near,2024-03-26,115534104,115534104
baldingwishbone2441314951.u.arkana.near,2024-03-26,115532849,115532849
bassfilter1488108614.u.arkana.near,2024-03-26,115498137,115498137
bofobelkh.near,2024-03-26,115522886,115522886
blisteringinterception7378377211.u.arkana.near,2024-03-26,115532584,115532584
best-sellinghostelry6870375724.u.arkana.near,2024-03-26,115494973,115494973
breathlessamputation1095332085.u.arkana.near,2024-03-26,115529970,115529970
boldchoice8051305294.u.arkana.near,2024-03-26,115497037,115497037
candidshiksa1598357388.u.arkana.near,2024-03-26,115529705,115529705
born-againgrimace5804377170.u.arkana.near,2024-03-26,115531780,115531780
chargedboundary4336337943.u.arkana.near,2024-03-26,115514314,115514314
capablefluff8041189528.u.arkana.near,2024-03-26,115519036,115519036
clearedelite7870374936.u.arkana.near,2024-03-26,115536129,115536129
collectivesoul1526310328.u.arkana.near,2024-03-26,115485564,115485564
cloudlessmastectomy6058315017.u.arkana.near,2024-03-26,115539508,115539508
congressionalshroud8523291458.u.arkana.near,2024-03-26,115498241,115498241
clumsyallure8001335844.u.arkana.near,2024-03-26,"115536586,115538024","115536586,115538024"
comprehensiblepulp2891377415.u.arkana.near,2024-03-26,115539411,115539411
contractingimpossibility6783345288.u.arkana.near,2024-03-26,115536511,115536511
climacticwhiskey7200311114.u.arkana.near,2024-03-26,115496854,115496854
crankygreenhorn441283608.u.arkana.near,2024-03-26,115522044,115522044
cornytravail1805124993.u.arkana.near,2024-03-26,115539953,115539953
crossedclash336917035.u.arkana.near,2024-03-26,115538071,115538071
cosmopolitanpropensity7509337406.u.arkana.near,2024-03-26,115500020,115500020
costlycorduroy2155376729.u.arkana.near,2024-03-26,115520943,115520943
crossedprophetess760429684.u.arkana.near,2024-03-26,115502329,115502329
defeatedsavor3071318407.u.arkana.near,2024-03-26,115522495,115522495
curlystammer6086370158.u.arkana.near,2024-03-26,115493022,115493022
deepurchin7045256987.u.arkana.near,2024-03-26,115501795,115501795
dependablemeltdown8391337240.u.arkana.near,2024-03-26,115533535,115533535
derisivewhiskey3610335904.u.arkana.near,2024-03-26,115504775,115504775
deficientintelligence2955339554.u.arkana.near,2024-03-26,115492524,115492524
discreetbabble4592296271.u.arkana.near,2024-03-26,115497942,115497942
disillusionedformance3853290795.u.arkana.near,2024-03-26,115534998,115534998
disorganizedscullery3880267185.u.arkana.near,2024-03-26,115537480,115537480
dismalfoothold4225176134.u.arkana.near,2024-03-26,115522388,115522388
distressingphysiologist124119670.u.arkana.near,2024-03-26,115539938,115539938
dyingsun4756375810.u.arkana.near,2024-03-26,115496516,115496516
dogmaticruffian6711279209.u.arkana.near,2024-03-26,115523583,115523583
dizzyingdeputation1280267852.u.arkana.near,2024-03-26,115523201,115523201
divingopera813344577.u.arkana.near,2024-03-26,115538491,115538491
displacedknife2818377335.u.arkana.near,2024-03-26,115536579,115536579
drainedphoto79557907.u.arkana.near,2024-03-26,115519435,115519435
egalitarianradius1158119411.u.arkana.near,2024-03-26,115530423,115530423
educationalsecretary468224349.u.arkana.near,2024-03-26,115540281,115540281
eloquentslander1684114500.u.arkana.near,2024-03-26,115522572,115522572
ephemeraljob3155121198.u.arkana.near,2024-03-26,115495711,115495711
equestrianmyrtle4934362660.u.arkana.near,2024-03-26,115497230,115497230
ethicaldegradation5590358251.u.arkana.near,2024-03-26,115498294,115498294
extrinsicdockside6009169195.u.arkana.near,2024-03-26,115490338,115490338
expressedjacket6866252156.u.arkana.near,2024-03-26,115496826,115496826
fattyrube7468358925.u.arkana.near,2024-03-26,115521945,115521945
fattysponsor392712831.u.arkana.near,2024-03-26,115491502,115491502
floriddemesne6096345434.u.arkana.near,2024-03-26,115536744,115536744
fleeingbattle1615377002.u.arkana.near,2024-03-26,"115526632,115529088","115526632,115529088"
franticplacard2208113230.u.arkana.near,2024-03-26,115527866,115527866
floweringheavyweight1448328696.u.arkana.near,2024-03-26,115526252,115526252
grindingbacklog8202374587.u.arkana.near,2024-03-26,115534379,115534379
furiouspusher1694376845.u.arkana.near,2024-03-26,115524559,115524559
grosspromoter4547274414.u.arkana.near,2024-03-26,115493392,115493392
frigidbroil5607315637.u.arkana.near,2024-03-26,115503915,115503915
heroiccoating7014207190.u.arkana.near,2024-03-26,115512920,115512920
hoarsecart192929733.u.arkana.near,2024-03-26,115485687,115485687
hashishcord3520343673.u.arkana.near,2024-03-26,115491478,115491478
hour-longevent627726507.u.arkana.near,2024-03-26,115505157,115505157
gloomyspirituality3786125484.u.arkana.near,2024-03-26,115493267,115493267
hybridegotist4656307484.u.arkana.near,2024-03-26,115519356,115519356
immobilesurprise8265193953.u.arkana.near,2024-03-26,115530689,115530689
hypocriticalcountess1549377304.u.arkana.near,2024-03-26,115536091,115536091
incomparableshowdown4177127900.u.arkana.near,2024-03-26,115532212,115532212
imperceptibleoiler6952276378.u.arkana.near,2024-03-26,115509388,115509388
importedcoolant3824375710.u.arkana.near,2024-03-26,115494335,115494335
informativeshortage485030819.u.arkana.near,2024-03-26,115532623,115532623
informedprodigy5917328353.u.arkana.near,2024-03-26,115520446,115520446
imyayatoure35.near,2024-03-26,115538468,115538468
irritatingsaddlebag8465122357.u.arkana.near,2024-03-26,115507432,115507432
iratechin611893805.u.arkana.near,2024-03-26,115498992,115498992
joyfulsimplification3005108273.u.arkana.near,2024-03-26,115542479,115542479
interapocalypse4612117934.u.arkana.near,2024-03-26,115520488,115520488
kineticfir7535326703.u.arkana.near,2024-03-26,115494111,115494111
jumpybackdoor3701263493.u.arkana.near,2024-03-26,"115503085,115503152","115503085,115503152"
law-enforcementbarter1257306326.u.arkana.near,2024-03-26,115493782,115493782
law-enforcementconversationalist2965349475.u.arkana.near,2024-03-26,115520659,115520659
languidthe7484322125.u.arkana.near,2024-03-26,115497163,115497163
liberalreality10526236.u.arkana.near,2024-03-26,115496857,115496857
leadengavel3068290802.u.arkana.near,2024-03-26,115513095,115513095
law-enforcementpillar6634354945.u.arkana.near,2024-03-26,115494030,115494030
layformation2209288887.u.arkana.near,2024-03-26,115505098,115505098
liberatinglair1789243523.u.arkana.near,2024-03-26,115528034,115528034
longtermsurrender424826522.u.arkana.near,2024-03-26,115494209,115494209
linkedthrashing6440353920.u.arkana.near,2024-03-26,115514073,115514073
life-sizeinventor6690263493.u.arkana.near,2024-03-26,115536737,115536737
lopsidedsloop8921144787.u.arkana.near,2024-03-26,115523525,115523525
loudtin2621333307.u.arkana.near,2024-03-26,115518488,115518488
malignantrelativist5344377044.u.arkana.near,2024-03-26,115542798,115542798
maskedlength3159308748.u.arkana.near,2024-03-26,115524430,115524430
managerialpurveyance1555377195.u.arkana.near,2024-03-26,115532166,115532166
mathematicaldrowning4505121794.u.arkana.near,2024-03-26,115494193,115494193
maskedodyssey412133170.u.arkana.near,2024-03-26,115522538,115522538
misshapencriticism7458303891.u.arkana.near,2024-03-26,115516344,115516344
million-dollariodide1752377207.u.arkana.near,2024-03-26,115532511,115532511
missingdeceiver2320316748.u.arkana.near,2024-03-26,115540893,115540893
modeststyle1192123242.u.arkana.near,2024-03-26,115507791,115507791
modernabductor6956375691.u.arkana.near,2024-03-26,115493696,115493696
motionlessalderman1787376879.u.arkana.near,2024-03-26,115523588,115523588
one-manblister8114300827.u.arkana.near,2024-03-26,115508391,115508391
nuclearsinkhole848617345.u.arkana.near,2024-03-26,115530461,115530461
nutsnarrative660642947.u.arkana.near,2024-03-26,"115490767,115492817","115490767,115492817"
motleyconservationist4607376948.u.arkana.near,2024-03-26,115525113,115525113
opensignificance7414121944.u.arkana.near,2024-03-26,115535268,115535268
overheadwitness7367335330.u.arkana.near,2024-03-26,115520801,115520801
over-the-counterbusiness6751171846.u.arkana.near,2024-03-26,115478814,115478814
painstakingrash3253377333.u.arkana.near,2024-03-26,115536477,115536477
paganosinswing.near,2024-03-26,115523475,115523475
pedagogicalkisser3261377369.u.arkana.near,2024-03-26,115537623,115537623
pinkproclivity7917260351.u.arkana.near,2024-03-26,115487822,115487822
phenomenalsofa1528119089.u.arkana.near,2024-03-26,115537730,115537730
peacefulrubber-stamp5360376607.u.arkana.near,2024-03-26,115516942,115516942
predominantleftist4801123090.u.arkana.near,2024-03-26,115519820,115519820
petulantembezzler8342332494.u.arkana.near,2024-03-26,115522976,115522976
perniciousagreement624465533.u.arkana.near,2024-03-26,115500950,115500950
plushcountry7422109113.u.arkana.near,2024-03-26,115535710,115535710
presumeddownfall7118347490.u.arkana.near,2024-03-26,115492539,115492539
prizedorgy7770139646.u.arkana.near,2024-03-26,115516190,115516190
producingwoodsman1931114166.u.arkana.near,2024-03-26,115502652,115502652
proficientcoauthor5288357267.u.arkana.near,2024-03-26,115535378,115535378
profoundgreenback4487376971.u.arkana.near,2024-03-26,115525739,115525739
purplisharmoire1928323287.u.arkana.near,2024-03-26,115533751,115533751
queasyvowel4999290517.u.arkana.near,2024-03-26,115521951,115521951
reminiscentcarburetor4562258211.u.arkana.near,2024-03-26,115502354,115502354
projectedinterval5768376014.u.arkana.near,2024-03-26,115502117,115502117
rearingwalkie-talkie634285903.u.arkana.near,2024-03-26,115515083,115515083
quickabdomen5808138931.u.arkana.near,2024-03-26,115541922,115541922
quixoticlad367189946.u.arkana.near,2024-03-26,115486889,115486889
resultantdecadent8062301124.u.arkana.near,2024-03-26,115538361,115538361
responsiveblacksmith7285344996.u.arkana.near,2024-03-26,115523367,115523367
restfuldenouement5986307319.u.arkana.near,2024-03-26,115493031,115493031
retailjungle5880370477.u.arkana.near,2024-03-26,115487908,115487908
reticentswarm5211263681.u.arkana.near,2024-03-26,115536027,115536027
revealingatom5902302990.u.arkana.near,2024-03-26,115503740,115503740
rousingchronology360545287.u.arkana.near,2024-03-26,115505891,115505891
ruggedresidue4210117161.u.arkana.near,2024-03-26,115529781,115529781
rusticplural3554171083.u.arkana.near,2024-03-26,115540811,115540811
retroactivewarhead2282252671.u.arkana.near,2024-03-26,115503207,115503207
satiricalthyme1835376357.u.arkana.near,2024-03-26,115510159,115510159
scarletsadist204066075.u.arkana.near,2024-03-26,115532169,115532169
scrupulousextent5618296036.u.arkana.near,2024-03-26,115490469,115490469
secretliaison4317280951.u.arkana.near,2024-03-26,115503501,115503501
shadywimp8710297868.u.arkana.near,2024-03-26,115496047,115496047
seatedpuck8605243486.u.arkana.near,2024-03-26,115536937,115536937
sexualconvulsion2212319295.u.arkana.near,2024-03-26,115517582,115517582
skilledreflection3726345733.u.arkana.near,2024-03-26,115532177,115532177
shadedflea7372241877.u.arkana.near,2024-03-26,115497342,115497342
shapedcloth4067284159.u.arkana.near,2024-03-26,115505103,115505103
socalledmix185131640.u.arkana.near,2024-03-26,115516971,115516971
spinalroute523012384.u.arkana.near,2024-03-26,115520795,115520795
societaljector7522376932.u.arkana.near,2024-03-26,115524817,115524817
stalwartguarantee729712877.u.arkana.near,2024-03-26,115538856,115538856
staggeringinsincerity819818309.u.arkana.near,2024-03-26,115488535,115488535
sprawlingdefinition4523358253.u.arkana.near,2024-03-26,115512079,115512079
stand-upnut2044133940.u.arkana.near,2024-03-26,115507459,115507459
snowytreadmill3928376870.u.arkana.near,2024-03-26,115523522,115523522
stalwartgentlewoman5163376427.u.arkana.near,2024-03-26,115512125,115512125
stripedhousekeeper5519285012.u.arkana.near,2024-03-26,115511934,115511934
stuntedcoliseum1869359090.u.arkana.near,2024-03-26,115538847,115538847
thrivinggirdle8017256538.u.arkana.near,2024-03-26,115494354,115494354
swayingrail6583342748.u.arkana.near,2024-03-26,115529228,115529228
tartshow1777325609.u.arkana.near,2024-03-26,115538805,115538805
thornyclaimant7715360826.u.arkana.near,2024-03-26,115525004,115525004
tiredpredicament3006289742.u.arkana.near,2024-03-26,115491962,115491962
sweepingafghan4092257389.u.arkana.near,2024-03-26,115501108,115501108
top-levelratification3543173901.u.arkana.near,2024-03-26,115517797,115517797
trailingcarcass6532335833.u.arkana.near,2024-03-26,115520533,115520533
transientbeam4186340633.u.arkana.near,2024-03-26,115488644,115488644
transientwhistling4917354116.u.arkana.near,2024-03-26,115497363,115497363
unaccustomedpacket8724119793.u.arkana.near,2024-03-26,115526575,115526575
twelve-year-oldwalk-up7691302713.u.arkana.near,2024-03-26,115533217,115533217
tryingpane1573170506.u.arkana.near,2024-03-26,115492744,115492744
unmatchedpelt4939311034.u.arkana.near,2024-03-26,115490379,115490379
unperturbedhunt6926357488.u.arkana.near,2024-03-26,115493250,115493250
unevenbushel736314482.u.arkana.near,2024-03-26,115532372,115532372
uncomfortablesycamore7752285471.u.arkana.near,2024-03-26,115497553,115497553
unmannedcounsellor4421117614.u.arkana.near,2024-03-26,115522429,115522429
unrealbadger8956188123.u.arkana.near,2024-03-26,115501276,115501276
unfulfilledexpansion1202375666.u.arkana.near,2024-03-26,115493200,115493200
uncomfortablesurety6172261306.u.arkana.near,2024-03-26,115502031,115502031
unreasonablecavity1310303815.u.arkana.near,2024-03-26,115520611,115520611
unspoiledmalpractice7338377418.u.arkana.near,2024-03-26,115539474,115539474
untouchabledairy8603375640.u.arkana.near,2024-03-26,115500637,115500637
variousterritory4387354493.u.arkana.near,2024-03-26,115526651,115526651
versatilespa8133169713.u.arkana.near,2024-03-26,115520429,115520429
virgingurdwara3625172882.u.arkana.near,2024-03-26,115503832,115503832
veteranbourbon234838758.u.arkana.near,2024-03-26,115536718,115536718
volatileprivation256852368.u.arkana.near,2024-03-26,115527664,115527664
vigilantbarter6812244491.u.arkana.near,2024-03-26,115517823,115517823
vlofoto81.near,2024-03-26,115525265,115525265
widelowland1937353564.u.arkana.near,2024-03-26,115539645,115539645
well-dressedclause2872284984.u.arkana.near,2024-03-26,115524698,115524698
wispydrunk256530341.u.arkana.near,2024-03-26,115527373,115527373
womanlyparagon702823478.u.arkana.near,2024-03-26,115512101,115512101
woodenpatron210440163.u.arkana.near,2024-03-26,115500970,115500970
woodyact6189377135.u.arkana.near,2024-03-26,115530437,115530437
worrisomesportsman3670376079.u.arkana.near,2024-03-26,115503576,115503576
wroughtriff2776258754.u.arkana.near,2024-03-26,115535537,115535537
worseningcornet8242259263.u.arkana.near,2024-03-26,115531124,115531124
wroughtnightingale406145321.u.arkana.near,2024-03-26,115490259,115490259
aakhalid.near,2024-03-27,115585658,115585658
x.paras.near,2024-03-26,"115507797,115513005","115507797,115513005"
acrimoniouswave6146360063.u.arkana.near,2024-03-27,115585001,115585001
actualinscription7510258759.u.arkana.near,2024-03-27,115599640,115599640
abjectoverload8656273624.u.arkana.near,2024-03-27,115602733,115602733
affectionatesubpena4970378806.u.arkana.near,2024-03-27,115593756,115593756
aggressivesteak6319116434.u.arkana.near,2024-03-27,115610525,115610525
air-conditionedlisting2817356882.u.arkana.near,2024-03-27,115570975,115570975
almightyhone317141523.u.arkana.near,2024-03-27,115565458,115565458
alertsweatshirt3011201887.u.arkana.near,2024-03-27,115610825,115610825
alonemajor4426276638.u.arkana.near,2024-03-27,115608350,115608350
appellategangster5675155933.u.arkana.near,2024-03-27,115599602,115599602
archmyth781526533.u.arkana.near,2024-03-27,115589273,115589273
arno-54.near,2024-03-27,115583606,115583606
ascendingcoloring6095282413.u.arkana.near,2024-03-27,115555755,115555755
arnur-p2p.near,2024-03-27,115558555,115558555
ascendingpedant286764841.u.arkana.near,2024-03-27,115557628,115557628
attractivedustpan307194234.u.arkana.near,2024-03-27,115598320,115598320
backtough6979134200.u.arkana.near,2024-03-27,115606310,115606310
blackarena3199.near,2024-03-27,115584009,115584009
blue-greenconfluence8754315102.u.arkana.near,2024-03-27,115587354,115587354
buddingdissection4466334568.u.arkana.near,2024-03-27,115583251,115583251
bonytester3296236266.u.arkana.near,2024-03-27,115598550,115598550
bisexualdispensary719288407.u.arkana.near,2024-03-27,115578572,115578572
batikcrypto.near,2024-03-27,115584997,115584997
boundlesspolemic8248115058.u.arkana.near,2024-03-27,115570897,115570897
bullishnationality7242376708.u.arkana.near,2024-03-27,115595788,115595788
candidcondominium2292210200.u.arkana.near,2024-03-27,115594123,115594123
colduser1468.near,2024-03-27,115580314,115580314
cheeryskipper8418159607.u.arkana.near,2024-03-27,115594518,115594518
carvedsabra8431119781.u.arkana.near,2024-03-27,115605601,115605601
clean-cutstump5300349283.u.arkana.near,2024-03-27,115604663,115604663
concretebayonet1973224908.u.arkana.near,2024-03-27,115567961,115567961
compositionalsidewalk1986378537.u.arkana.near,2024-03-27,115583671,115583671
compellingimmunity7049350199.u.arkana.near,2024-03-27,115597768,115597768
closedgender1111377914.u.arkana.near,2024-03-27,115564789,115564789
consularnightingale826662065.u.arkana.near,2024-03-27,115569760,115569760
contagiousemporium6203376851.u.arkana.near,2024-03-27,115567836,115567836
convincedkid2014379098.u.arkana.near,2024-03-27,115601925,115601925
counterfeitprofessional5756291882.u.arkana.near,2024-03-27,115563121,115563121
cozycedar1965345802.u.arkana.near,2024-03-27,115559432,115559432
crampedhinterland3512353588.u.arkana.near,2024-03-27,115602216,115602216
cripplingbankruptcy154770629.u.arkana.near,2024-03-27,115568084,115568084
culturalblaster1884315484.u.arkana.near,2024-03-27,115563690,115563690
cynicaledifice7501257721.u.arkana.near,2024-03-27,115566043,115566043
cosmicwretch1410378101.u.arkana.near,2024-03-27,115571428,115571428
dark-eyedspecification338018559.u.arkana.near,2024-03-27,115574234,115574234
datedmissal4628299280.u.arkana.near,2024-03-27,115606449,115606449
dailymaximum4939235189.u.arkana.near,2024-03-27,115576460,115576460
danii246.near,2024-03-27,115580482,115580482
delphi20.near,2024-03-27,115578658,115578658
departingsolvent1706378263.u.arkana.near,2024-03-27,115575180,115575180
disapprovingtrusteeship568928702.u.arkana.near,2024-03-27,115585150,115585150
discardedthriller6788377878.u.arkana.near,2024-03-27,115562800,115562800
disquietingdeprivation5255119850.u.arkana.near,2024-03-27,115569961,115569961
distressedsyllogism1147282062.u.arkana.near,2024-03-27,115594680,115594680
divisionallarder8023337223.u.arkana.near,2024-03-27,115605658,115605658
dogmaticnewsman6467310943.u.arkana.near,2024-03-27,115573682,115573682
dumbcontra3205378803.u.arkana.near,2024-03-27,115593686,115593686
droopingmeringue6768378095.u.arkana.near,2024-03-27,"115571014,115571291,115571343","115571014,115571291,115571343"
dummyexchange5832339779.u.arkana.near,2024-03-27,115565947,115565947
door-to-doorausterity4146291017.u.arkana.near,2024-03-27,115589956,115589956
duskypathology2005242677.u.arkana.near,2024-03-27,115563587,115563587
dyingbailiff69301124.u.arkana.near,2024-03-27,115545209,115545209
dyingsun4756375810.u.arkana.near,2024-03-27,115584673,115584673
energeticpreaching4289257911.u.arkana.near,2024-03-27,115561328,115561328
elementalmeristem6613289842.u.arkana.near,2024-03-27,115596505,115596505
elderlymarmalade7151350597.u.arkana.near,2024-03-27,115565423,115565423
engagingrinse4843346733.u.arkana.near,2024-03-27,115571658,115571658
estimatedsubstructure1157306767.u.arkana.near,2024-03-27,115579025,115579025
expectantunkindness454966377.u.arkana.near,2024-03-27,115560249,115560249
factionalloony3943161587.u.arkana.near,2024-03-27,115558315,115558315
fallingcovering6285348207.u.arkana.near,2024-03-27,115576058,115576058
extrinsicwalkout3419378594.u.arkana.near,2024-03-27,115585393,115585393
fanaticalreissue4496.u.arkana.near,2024-03-27,115586008,115586008
fashionableharpsichord3505329522.u.arkana.near,2024-03-27,115558930,115558930
fastbathroom5801121013.u.arkana.near,2024-03-27,115589608,115589608
forestedslur2788281546.u.arkana.near,2024-03-27,115605426,115605426
fatkilt7558-shard-dog.near,2024-03-27,115598507,115598507
floppydot6591190810.u.arkana.near,2024-03-27,115610070,115610070
feverishvalidation5586310598.u.arkana.near,2024-03-27,115573451,115573451
five-yearoboe7835377851.u.arkana.near,2024-03-27,115561912,115561912
freshwaterupdraft5108309396.u.arkana.near,2024-03-27,115594152,115594152
